id,url,title,foto,ingredience,nazev_ingredience
921,https://fitrecepty.info/recepty/podle-kategorie/snidane/amarantova-kase-s-bananem-921/,Amarantová kaše s banánem ,https://fitrecepty.info/media/57/36/5736c103-9960-46d0-8da3-057660d00535.jpg.890x618_q85_crop.jpg,70 g amarantu,Amarant
921,https://fitrecepty.info/recepty/podle-kategorie/snidane/amarantova-kase-s-bananem-921/,Amarantová kaše s banánem ,https://fitrecepty.info/media/57/36/5736c103-9960-46d0-8da3-057660d00535.jpg.890x618_q85_crop.jpg,1 banán,Banán
921,https://fitrecepty.info/recepty/podle-kategorie/snidane/amarantova-kase-s-bananem-921/,Amarantová kaše s banánem ,https://fitrecepty.info/media/57/36/5736c103-9960-46d0-8da3-057660d00535.jpg.890x618_q85_crop.jpg,1 lžíce arašídového másla,Arašídové máslo
921,https://fitrecepty.info/recepty/podle-kategorie/snidane/amarantova-kase-s-bananem-921/,Amarantová kaše s banánem ,https://fitrecepty.info/media/57/36/5736c103-9960-46d0-8da3-057660d00535.jpg.890x618_q85_crop.jpg,100 ml kokosového mléka,Kokosové mléko
933,https://fitrecepty.info/recepty/podle-kategorie/napoje/ananasove-smoothie-933/,Ananasové smoothie,https://fitrecepty.info/media/dc/87/dc8708fa-77e6-4d0e-8c45-61df9af072ef.jpg.890x618_q85_crop.jpg,půl lžičky mleté skořice,Skořice
933,https://fitrecepty.info/recepty/podle-kategorie/napoje/ananasove-smoothie-933/,Ananasové smoothie,https://fitrecepty.info/media/dc/87/dc8708fa-77e6-4d0e-8c45-61df9af072ef.jpg.890x618_q85_crop.jpg,200 ml vody,Voda
646,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/ananasovy-sorbet-646/,Ananasový sorbet,https://fitrecepty.info/media/0c/a4/0ca4819d-5bfa-4451-8b05-2f58c146ad6d.jpg.890x618_q85_crop.jpg,1 menší ananas,Ananas
646,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/ananasovy-sorbet-646/,Ananasový sorbet,https://fitrecepty.info/media/0c/a4/0ca4819d-5bfa-4451-8b05-2f58c146ad6d.jpg.890x618_q85_crop.jpg,50 g kokosového cukru (lze vynechat nebo nahradit jiným sladidlem),Kokosový cukr
646,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/ananasovy-sorbet-646/,Ananasový sorbet,https://fitrecepty.info/media/0c/a4/0ca4819d-5bfa-4451-8b05-2f58c146ad6d.jpg.890x618_q85_crop.jpg,2 lžíce čerstvé citronové šťávy,Citrónová šťáva
897,https://fitrecepty.info/recepty/podle-kategorie/svaciny/avokadova-majoneza-897/,Avokádová majonéza,https://fitrecepty.info/media/47/53/4753af83-7ddb-43af-a873-de46307a3f1d.jpg.890x618_q85_crop.jpg,2 avokáda,avokádo
897,https://fitrecepty.info/recepty/podle-kategorie/svaciny/avokadova-majoneza-897/,Avokádová majonéza,https://fitrecepty.info/media/47/53/4753af83-7ddb-43af-a873-de46307a3f1d.jpg.890x618_q85_crop.jpg,100 g para ořechů (předem namočených ve vodě alespoň 2 hodiny),Para ořechy
603,https://fitrecepty.info/recepty/podle-kategorie/snidane/banana-vegan-smoothie-bowl-603/,Banana vegan smoothie bowl,https://fitrecepty.info/media/34/09/3409c445-5f35-494f-a42e-54d9d8c8d850.jpg.890x618_q85_crop.jpg,250 ml mandlového mléka,Mandlové mléko
603,https://fitrecepty.info/recepty/podle-kategorie/snidane/banana-vegan-smoothie-bowl-603/,Banana vegan smoothie bowl,https://fitrecepty.info/media/34/09/3409c445-5f35-494f-a42e-54d9d8c8d850.jpg.890x618_q85_crop.jpg,30 g přírodního arašídového másla,Arašídové máslo
603,https://fitrecepty.info/recepty/podle-kategorie/snidane/banana-vegan-smoothie-bowl-603/,Banana vegan smoothie bowl,https://fitrecepty.info/media/34/09/3409c445-5f35-494f-a42e-54d9d8c8d850.jpg.890x618_q85_crop.jpg,1 zmražený banán,Banán
603,https://fitrecepty.info/recepty/podle-kategorie/snidane/banana-vegan-smoothie-bowl-603/,Banana vegan smoothie bowl,https://fitrecepty.info/media/34/09/3409c445-5f35-494f-a42e-54d9d8c8d850.jpg.890x618_q85_crop.jpg,30g hořké čokolády (veganské),Hořká čokoláda
771,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/bananova-zmrzlina-s-acai-a-boruvkami-771/,Banánová zmrzlina s acai a borůvkami,https://fitrecepty.info/media/07/da/07da09ae-9452-4705-b25c-ad28ce6e9d30.jpg.890x618_q85_crop.jpg,1 lžička prášku z acai berry,Acai
771,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/bananova-zmrzlina-s-acai-a-boruvkami-771/,Banánová zmrzlina s acai a borůvkami,https://fitrecepty.info/media/07/da/07da09ae-9452-4705-b25c-ad28ce6e9d30.jpg.890x618_q85_crop.jpg,pár kapek stévie,Stévie
658,https://fitrecepty.info/recepty/podle-kategorie/napoje/bananove-smoothie-s-kokosem-658/,Banánové smoothie s kokosem,https://fitrecepty.info/media/16/e1/16e14073-50a7-4d5b-a069-d9ee43a2867e.jpg.890x618_q85_crop.jpg,1 lžíce mletého kokosu,kokos strouhaný
658,https://fitrecepty.info/recepty/podle-kategorie/napoje/bananove-smoothie-s-kokosem-658/,Banánové smoothie s kokosem,https://fitrecepty.info/media/16/e1/16e14073-50a7-4d5b-a069-d9ee43a2867e.jpg.890x618_q85_crop.jpg,2 lžíce ovesných vloček,Ovesné vločky
642,https://fitrecepty.info/recepty/podle-kategorie/napoje/bananove-smoothie-s-repou-642/,Banánové smoothie s řepou,https://fitrecepty.info/media/64/ca/64ca2609-2df1-493c-80cc-966b921141c6.jpg.890x618_q85_crop.jpg,100 g červené řepy,Červená řepa
642,https://fitrecepty.info/recepty/podle-kategorie/napoje/bananove-smoothie-s-repou-642/,Banánové smoothie s řepou,https://fitrecepty.info/media/64/ca/64ca2609-2df1-493c-80cc-966b921141c6.jpg.890x618_q85_crop.jpg,půl lžičky nastrouhaného zázvoru,Zázvor
642,https://fitrecepty.info/recepty/podle-kategorie/napoje/bananove-smoothie-s-repou-642/,Banánové smoothie s řepou,https://fitrecepty.info/media/64/ca/64ca2609-2df1-493c-80cc-966b921141c6.jpg.890x618_q85_crop.jpg,200 ml mandlového mléka,Mandlové mléko
727,https://fitrecepty.info/recepty/podle-kategorie/polevky/batatova-polevka-s-kari-727/,Batátová polévka s kari,https://fitrecepty.info/media/44/f0/44f0754d-7c91-4b2f-9d39-2492c7c8c1fc.jpg.890x618_q85_crop.jpg,1 cibule,Cibule
727,https://fitrecepty.info/recepty/podle-kategorie/polevky/batatova-polevka-s-kari-727/,Batátová polévka s kari,https://fitrecepty.info/media/44/f0/44f0754d-7c91-4b2f-9d39-2492c7c8c1fc.jpg.890x618_q85_crop.jpg,3 středně velké batáty,Batát
727,https://fitrecepty.info/recepty/podle-kategorie/polevky/batatova-polevka-s-kari-727/,Batátová polévka s kari,https://fitrecepty.info/media/44/f0/44f0754d-7c91-4b2f-9d39-2492c7c8c1fc.jpg.890x618_q85_crop.jpg,sůl,Sůl
1145,https://fitrecepty.info/recepty/podle-kategorie/obedy-a-vecere/batatovy-falafel-1145/,Batátový falafel,https://fitrecepty.info/media/fb/58/fb583206-6718-4f42-b558-af03697909cd.jpg.890x618_q85_crop.jpg,60 g quinoy,Quinoa
1145,https://fitrecepty.info/recepty/podle-kategorie/obedy-a-vecere/batatovy-falafel-1145/,Batátový falafel,https://fitrecepty.info/media/fb/58/fb583206-6718-4f42-b558-af03697909cd.jpg.890x618_q85_crop.jpg,400 g předvařené cizrny,Cizrna
1145,https://fitrecepty.info/recepty/podle-kategorie/obedy-a-vecere/batatovy-falafel-1145/,Batátový falafel,https://fitrecepty.info/media/fb/58/fb583206-6718-4f42-b558-af03697909cd.jpg.890x618_q85_crop.jpg,1 šalotka,Cibule šalotka
713,https://fitrecepty.info/recepty/podle-kategorie/napoje/boruvkove-smoothie-713/,Borůvkové smoothie,https://fitrecepty.info/media/ad/99/ad99e6ee-e769-4002-b440-2fc86ed9dc08.jpg.890x618_q85_crop.jpg,1/2 jablka,Jablko
1116,https://fitrecepty.info/recepty/podle-kategorie/obedy-a-vecere/bramborovy-salat-s-medvedim-cesnekem-1116/,Bramborový salát s medvědím česnekem ,https://fitrecepty.info/media/a3/dd/a3dd76b2-e414-40e0-8d5f-4d14aa78b3a4.jpg.890x618_q85_crop.jpg,2 hrsti čerstvého medvědího česneku,Česnek
1116,https://fitrecepty.info/recepty/podle-kategorie/obedy-a-vecere/bramborovy-salat-s-medvedim-cesnekem-1116/,Bramborový salát s medvědím česnekem ,https://fitrecepty.info/media/a3/dd/a3dd76b2-e414-40e0-8d5f-4d14aa78b3a4.jpg.890x618_q85_crop.jpg,2 lžíce olivového oleje,Olivový olej
1116,https://fitrecepty.info/recepty/podle-kategorie/obedy-a-vecere/bramborovy-salat-s-medvedim-cesnekem-1116/,Bramborový salát s medvědím česnekem ,https://fitrecepty.info/media/a3/dd/a3dd76b2-e414-40e0-8d5f-4d14aa78b3a4.jpg.890x618_q85_crop.jpg,150g ředkviček,Ředkvičky
939,https://fitrecepty.info/recepty/podle-kategorie/snidane/bezlepkove-livance-z-kokosove-mouky-939/,Bezlepkové lívance z kokosové mouky ,https://fitrecepty.info/media/16/0e/160ec65f-a979-4804-bba7-d74237feba39.jpg.890x618_q85_crop.jpg,1 lžička prášku do pečiva,Prášek do pečiva
939,https://fitrecepty.info/recepty/podle-kategorie/snidane/bezlepkove-livance-z-kokosove-mouky-939/,Bezlepkové lívance z kokosové mouky ,https://fitrecepty.info/media/16/0e/160ec65f-a979-4804-bba7-d74237feba39.jpg.890x618_q85_crop.jpg,30 g kokosového oleje,Kokosový olej
865,https://fitrecepty.info/recepty/podle-kategorie/snidane/bezlepkove-palacinky-865/,Bezlepkové palačinky,https://fitrecepty.info/media/e1/d0/e1d011d7-3e2e-405c-a492-ab7b1311f808.jpg.890x618_q85_crop.jpg,70 g bezlepkové mouky,Bezlepková mouka
999,https://fitrecepty.info/recepty/podle-kategorie/napoje/blueberry-muffin-smoothie-999/,Blueberry muffin smoothie ,https://fitrecepty.info/media/28/e0/28e0704c-a1e1-4f7f-8a0f-8b018db04e87.jpg.890x618_q85_crop.jpg,1 lžička acai berry prášku (můžeme vynechat),Acai
775,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/brusinkove-muffiny-775/,Brusinkové muffiny,https://fitrecepty.info/media/b9/d2/b9d21b21-b8fe-4d06-8221-9a756e17be6f.jpg.890x618_q85_crop.jpg,2 lžíce medu,Med
897,https://fitrecepty.info/recepty/podle-kategorie/svaciny/avokadova-majoneza-897/,Avokádová majonéza,https://fitrecepty.info/media/47/53/4753af83-7ddb-43af-a873-de46307a3f1d.jpg.890x618_q85_crop.jpg,50 ml jablečného octa,Jablečný ocet
933,https://fitrecepty.info/recepty/podle-kategorie/napoje/ananasove-smoothie-933/,Ananasové smoothie,https://fitrecepty.info/media/dc/87/dc8708fa-77e6-4d0e-8c45-61df9af072ef.jpg.890x618_q85_crop.jpg,1/2 pomeranče,Pomeranč
897,https://fitrecepty.info/recepty/podle-kategorie/svaciny/avokadova-majoneza-897/,Avokádová majonéza,https://fitrecepty.info/media/47/53/4753af83-7ddb-43af-a873-de46307a3f1d.jpg.890x618_q85_crop.jpg,2 stroužky česneku,Česnek
771,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/bananova-zmrzlina-s-acai-a-boruvkami-771/,Banánová zmrzlina s acai a borůvkami,https://fitrecepty.info/media/07/da/07da09ae-9452-4705-b25c-ad28ce6e9d30.jpg.890x618_q85_crop.jpg,2 banány,Banán
658,https://fitrecepty.info/recepty/podle-kategorie/napoje/bananove-smoothie-s-kokosem-658/,Banánové smoothie s kokosem,https://fitrecepty.info/media/16/e1/16e14073-50a7-4d5b-a069-d9ee43a2867e.jpg.890x618_q85_crop.jpg,200 ml kokosového mléka,Kokosové mléko
727,https://fitrecepty.info/recepty/podle-kategorie/polevky/batatova-polevka-s-kari-727/,Batátová polévka s kari,https://fitrecepty.info/media/44/f0/44f0754d-7c91-4b2f-9d39-2492c7c8c1fc.jpg.890x618_q85_crop.jpg,1 lžička sušeného rozmarýnu,Rozmarýn
1145,https://fitrecepty.info/recepty/podle-kategorie/obedy-a-vecere/batatovy-falafel-1145/,Batátový falafel,https://fitrecepty.info/media/fb/58/fb583206-6718-4f42-b558-af03697909cd.jpg.890x618_q85_crop.jpg,sůl a pepř na dochucení,Pepř
1116,https://fitrecepty.info/recepty/podle-kategorie/obedy-a-vecere/bramborovy-salat-s-medvedim-cesnekem-1116/,Bramborový salát s medvědím česnekem ,https://fitrecepty.info/media/a3/dd/a3dd76b2-e414-40e0-8d5f-4d14aa78b3a4.jpg.890x618_q85_crop.jpg,špetka pepře,Pepř
1116,https://fitrecepty.info/recepty/podle-kategorie/obedy-a-vecere/bramborovy-salat-s-medvedim-cesnekem-1116/,Bramborový salát s medvědím česnekem ,https://fitrecepty.info/media/a3/dd/a3dd76b2-e414-40e0-8d5f-4d14aa78b3a4.jpg.890x618_q85_crop.jpg,1 jarní cibulka,Cibulka
68,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/avokadovy-pudink-68/,Avokádový pudink ,https://fitrecepty.info/media/83/e3/83e3394d-1979-435a-a05b-c95c6b23333d.jpg.890x618_q85_crop.jpg,1 lžíce holandského kakaa,Holandské kakao
68,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/avokadovy-pudink-68/,Avokádový pudink ,https://fitrecepty.info/media/83/e3/83e3394d-1979-435a-a05b-c95c6b23333d.jpg.890x618_q85_crop.jpg,1 lžička medu,Med
68,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/avokadovy-pudink-68/,Avokádový pudink ,https://fitrecepty.info/media/83/e3/83e3394d-1979-435a-a05b-c95c6b23333d.jpg.890x618_q85_crop.jpg,1 lžička vanilkového extraktu,Vanilkový extrakt
833,https://fitrecepty.info/recepty/podle-kategorie/svaciny/bananova-presnidavka-833/,Banánová přesnídávka,https://fitrecepty.info/media/ec/2a/ec2a3197-8984-48fa-a821-5e2a4d698f12.jpg.890x618_q85_crop.jpg,600 ml vody,Voda
774,https://fitrecepty.info/recepty/podle-kategorie/snidane/bananove-livance-774/,Banánové lívance,https://fitrecepty.info/media/50/5c/505c52a1-cf3d-44aa-ac0d-8d56c4994043.jpg.890x618_q85_crop.jpg,pár kapek stévie,Stévie
865,https://fitrecepty.info/recepty/podle-kategorie/snidane/bezlepkove-palacinky-865/,Bezlepkové palačinky,https://fitrecepty.info/media/e1/d0/e1d011d7-3e2e-405c-a492-ab7b1311f808.jpg.890x618_q85_crop.jpg,půl lžičky pečící sody,Jedlá soda
999,https://fitrecepty.info/recepty/podle-kategorie/napoje/blueberry-muffin-smoothie-999/,Blueberry muffin smoothie ,https://fitrecepty.info/media/28/e0/28e0704c-a1e1-4f7f-8a0f-8b018db04e87.jpg.890x618_q85_crop.jpg,350 ml mléka,Mléko
999,https://fitrecepty.info/recepty/podle-kategorie/napoje/blueberry-muffin-smoothie-999/,Blueberry muffin smoothie ,https://fitrecepty.info/media/28/e0/28e0704c-a1e1-4f7f-8a0f-8b018db04e87.jpg.890x618_q85_crop.jpg,60 g ovesných vloček,Ovesné vločky
999,https://fitrecepty.info/recepty/podle-kategorie/napoje/blueberry-muffin-smoothie-999/,Blueberry muffin smoothie ,https://fitrecepty.info/media/28/e0/28e0704c-a1e1-4f7f-8a0f-8b018db04e87.jpg.890x618_q85_crop.jpg,1 lžička holandského kakaa,Holandské kakao
1018,https://fitrecepty.info/recepty/podle-kategorie/snidane/boruvkove-livance-s-mletymi-mandlemi-1018/,Borůvkové lívance s mletými mandlemi,https://fitrecepty.info/media/02/16/02160501-0338-4fd5-95ff-c5576c961824.jpg.890x618_q85_crop.jpg,140 ml mléka,Mléko
933,https://fitrecepty.info/recepty/podle-kategorie/napoje/ananasove-smoothie-933/,Ananasové smoothie,https://fitrecepty.info/media/dc/87/dc8708fa-77e6-4d0e-8c45-61df9af072ef.jpg.890x618_q85_crop.jpg,100 g čerstvého ananasu,Ananas
603,https://fitrecepty.info/recepty/podle-kategorie/snidane/banana-vegan-smoothie-bowl-603/,Banana vegan smoothie bowl,https://fitrecepty.info/media/34/09/3409c445-5f35-494f-a42e-54d9d8c8d850.jpg.890x618_q85_crop.jpg,půlka banánu,Banán
933,https://fitrecepty.info/recepty/podle-kategorie/napoje/ananasove-smoothie-933/,Ananasové smoothie,https://fitrecepty.info/media/dc/87/dc8708fa-77e6-4d0e-8c45-61df9af072ef.jpg.890x618_q85_crop.jpg,2 lžíce limetkové šťávy,Limetková šťáva
603,https://fitrecepty.info/recepty/podle-kategorie/snidane/banana-vegan-smoothie-bowl-603/,Banana vegan smoothie bowl,https://fitrecepty.info/media/34/09/3409c445-5f35-494f-a42e-54d9d8c8d850.jpg.890x618_q85_crop.jpg,1 lžíce raw kakaa (případně holandského),Raw kakao
771,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/bananova-zmrzlina-s-acai-a-boruvkami-771/,Banánová zmrzlina s acai a borůvkami,https://fitrecepty.info/media/07/da/07da09ae-9452-4705-b25c-ad28ce6e9d30.jpg.890x618_q85_crop.jpg,100 g čerstvých borůvek,Borůvky
658,https://fitrecepty.info/recepty/podle-kategorie/napoje/bananove-smoothie-s-kokosem-658/,Banánové smoothie s kokosem,https://fitrecepty.info/media/16/e1/16e14073-50a7-4d5b-a069-d9ee43a2867e.jpg.890x618_q85_crop.jpg,1 banán,Banán
642,https://fitrecepty.info/recepty/podle-kategorie/napoje/bananove-smoothie-s-repou-642/,Banánové smoothie s řepou,https://fitrecepty.info/media/64/ca/64ca2609-2df1-493c-80cc-966b921141c6.jpg.890x618_q85_crop.jpg,půlka banánu,Banán
727,https://fitrecepty.info/recepty/podle-kategorie/polevky/batatova-polevka-s-kari-727/,Batátová polévka s kari,https://fitrecepty.info/media/44/f0/44f0754d-7c91-4b2f-9d39-2492c7c8c1fc.jpg.890x618_q85_crop.jpg,1 lžíce olivového oleje,Olivový olej
727,https://fitrecepty.info/recepty/podle-kategorie/polevky/batatova-polevka-s-kari-727/,Batátová polévka s kari,https://fitrecepty.info/media/44/f0/44f0754d-7c91-4b2f-9d39-2492c7c8c1fc.jpg.890x618_q85_crop.jpg,2 stroužky česneku,Česnek
727,https://fitrecepty.info/recepty/podle-kategorie/polevky/batatova-polevka-s-kari-727/,Batátová polévka s kari,https://fitrecepty.info/media/44/f0/44f0754d-7c91-4b2f-9d39-2492c7c8c1fc.jpg.890x618_q85_crop.jpg,1 lžička kari,Kari
727,https://fitrecepty.info/recepty/podle-kategorie/polevky/batatova-polevka-s-kari-727/,Batátová polévka s kari,https://fitrecepty.info/media/44/f0/44f0754d-7c91-4b2f-9d39-2492c7c8c1fc.jpg.890x618_q85_crop.jpg,700 ml zeleninového vývaru,Zeleninový vývar
727,https://fitrecepty.info/recepty/podle-kategorie/polevky/batatova-polevka-s-kari-727/,Batátová polévka s kari,https://fitrecepty.info/media/44/f0/44f0754d-7c91-4b2f-9d39-2492c7c8c1fc.jpg.890x618_q85_crop.jpg,100 ml kokosové smetany,Kokosová smetana
727,https://fitrecepty.info/recepty/podle-kategorie/polevky/batatova-polevka-s-kari-727/,Batátová polévka s kari,https://fitrecepty.info/media/44/f0/44f0754d-7c91-4b2f-9d39-2492c7c8c1fc.jpg.890x618_q85_crop.jpg,pepř,Pepř
1145,https://fitrecepty.info/recepty/podle-kategorie/obedy-a-vecere/batatovy-falafel-1145/,Batátový falafel,https://fitrecepty.info/media/fb/58/fb583206-6718-4f42-b558-af03697909cd.jpg.890x618_q85_crop.jpg,150 g batát,Batát
1145,https://fitrecepty.info/recepty/podle-kategorie/obedy-a-vecere/batatovy-falafel-1145/,Batátový falafel,https://fitrecepty.info/media/fb/58/fb583206-6718-4f42-b558-af03697909cd.jpg.890x618_q85_crop.jpg,hrst čerstvého koriandru,Koriandr
1145,https://fitrecepty.info/recepty/podle-kategorie/obedy-a-vecere/batatovy-falafel-1145/,Batátový falafel,https://fitrecepty.info/media/fb/58/fb583206-6718-4f42-b558-af03697909cd.jpg.890x618_q85_crop.jpg,200 g mouky z ovesných vloček,Ovesné vločky
713,https://fitrecepty.info/recepty/podle-kategorie/napoje/boruvkove-smoothie-713/,Borůvkové smoothie,https://fitrecepty.info/media/ad/99/ad99e6ee-e769-4002-b440-2fc86ed9dc08.jpg.890x618_q85_crop.jpg,300 ml mandlového mléka (lze použít jinou alternativu),Mandlové mléko
713,https://fitrecepty.info/recepty/podle-kategorie/napoje/boruvkove-smoothie-713/,Borůvkové smoothie,https://fitrecepty.info/media/ad/99/ad99e6ee-e769-4002-b440-2fc86ed9dc08.jpg.890x618_q85_crop.jpg,50 g borůvek,Borůvky
713,https://fitrecepty.info/recepty/podle-kategorie/napoje/boruvkove-smoothie-713/,Borůvkové smoothie,https://fitrecepty.info/media/ad/99/ad99e6ee-e769-4002-b440-2fc86ed9dc08.jpg.890x618_q85_crop.jpg,4 vypeckované datle,Datle
1116,https://fitrecepty.info/recepty/podle-kategorie/obedy-a-vecere/bramborovy-salat-s-medvedim-cesnekem-1116/,Bramborový salát s medvědím česnekem ,https://fitrecepty.info/media/a3/dd/a3dd76b2-e414-40e0-8d5f-4d14aa78b3a4.jpg.890x618_q85_crop.jpg,800g malých salátových brambor,Brambor
68,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/avokadovy-pudink-68/,Avokádový pudink ,https://fitrecepty.info/media/83/e3/83e3394d-1979-435a-a05b-c95c6b23333d.jpg.890x618_q85_crop.jpg,1 avokádo,avokádo
68,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/avokadovy-pudink-68/,Avokádový pudink ,https://fitrecepty.info/media/83/e3/83e3394d-1979-435a-a05b-c95c6b23333d.jpg.890x618_q85_crop.jpg,2 menší banány,Banán
833,https://fitrecepty.info/recepty/podle-kategorie/svaciny/bananova-presnidavka-833/,Banánová přesnídávka,https://fitrecepty.info/media/ec/2a/ec2a3197-8984-48fa-a821-5e2a4d698f12.jpg.890x618_q85_crop.jpg,1 kg banánů,Banán
774,https://fitrecepty.info/recepty/podle-kategorie/snidane/bananove-livance-774/,Banánové lívance,https://fitrecepty.info/media/50/5c/505c52a1-cf3d-44aa-ac0d-8d56c4994043.jpg.890x618_q85_crop.jpg,2 vejce,vejce
774,https://fitrecepty.info/recepty/podle-kategorie/snidane/bananove-livance-774/,Banánové lívance,https://fitrecepty.info/media/50/5c/505c52a1-cf3d-44aa-ac0d-8d56c4994043.jpg.890x618_q85_crop.jpg,1/2 lžičky skořice,Skořice
939,https://fitrecepty.info/recepty/podle-kategorie/snidane/bezlepkove-livance-z-kokosove-mouky-939/,Bezlepkové lívance z kokosové mouky ,https://fitrecepty.info/media/16/0e/160ec65f-a979-4804-bba7-d74237feba39.jpg.890x618_q85_crop.jpg,90 g kokosové mouky,Kokosová mouka
939,https://fitrecepty.info/recepty/podle-kategorie/snidane/bezlepkove-livance-z-kokosove-mouky-939/,Bezlepkové lívance z kokosové mouky ,https://fitrecepty.info/media/16/0e/160ec65f-a979-4804-bba7-d74237feba39.jpg.890x618_q85_crop.jpg,stévie podle chuti,Stévie
865,https://fitrecepty.info/recepty/podle-kategorie/snidane/bezlepkove-palacinky-865/,Bezlepkové palačinky,https://fitrecepty.info/media/e1/d0/e1d011d7-3e2e-405c-a492-ab7b1311f808.jpg.890x618_q85_crop.jpg,20 g proteinu,Protein
865,https://fitrecepty.info/recepty/podle-kategorie/snidane/bezlepkove-palacinky-865/,Bezlepkové palačinky,https://fitrecepty.info/media/e1/d0/e1d011d7-3e2e-405c-a492-ab7b1311f808.jpg.890x618_q85_crop.jpg,250 ml sójového mléka (lze nahradit jiným),Sójové mléko
999,https://fitrecepty.info/recepty/podle-kategorie/napoje/blueberry-muffin-smoothie-999/,Blueberry muffin smoothie ,https://fitrecepty.info/media/28/e0/28e0704c-a1e1-4f7f-8a0f-8b018db04e87.jpg.890x618_q85_crop.jpg,1 lžička mleté skořice,Skořice
1018,https://fitrecepty.info/recepty/podle-kategorie/snidane/boruvkove-livance-s-mletymi-mandlemi-1018/,Borůvkové lívance s mletými mandlemi,https://fitrecepty.info/media/02/16/02160501-0338-4fd5-95ff-c5576c961824.jpg.890x618_q85_crop.jpg,80 jemně mleté ovesné mouky,Ovesná mouka
1018,https://fitrecepty.info/recepty/podle-kategorie/snidane/boruvkove-livance-s-mletymi-mandlemi-1018/,Borůvkové lívance s mletými mandlemi,https://fitrecepty.info/media/02/16/02160501-0338-4fd5-95ff-c5576c961824.jpg.890x618_q85_crop.jpg,1 lžičku prášku do pečiva,Pečivo
1018,https://fitrecepty.info/recepty/podle-kategorie/snidane/boruvkove-livance-s-mletymi-mandlemi-1018/,Borůvkové lívance s mletými mandlemi,https://fitrecepty.info/media/02/16/02160501-0338-4fd5-95ff-c5576c961824.jpg.890x618_q85_crop.jpg,1 banán (zralý),Banán
1018,https://fitrecepty.info/recepty/podle-kategorie/snidane/boruvkove-livance-s-mletymi-mandlemi-1018/,Borůvkové lívance s mletými mandlemi,https://fitrecepty.info/media/02/16/02160501-0338-4fd5-95ff-c5576c961824.jpg.890x618_q85_crop.jpg,100 g borůvek,Borůvky
739,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/boruvkovy-chleb-739/,Borůvkový chléb,https://fitrecepty.info/media/82/fd/82fd5902-5d1f-4c2c-be54-e0550e8b9b81.jpg.890x618_q85_crop.jpg,100 ml nízkotučného mléka,Mléko
739,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/boruvkovy-chleb-739/,Borůvkový chléb,https://fitrecepty.info/media/82/fd/82fd5902-5d1f-4c2c-be54-e0550e8b9b81.jpg.890x618_q85_crop.jpg,2 vejce,vejce
739,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/boruvkovy-chleb-739/,Borůvkový chléb,https://fitrecepty.info/media/82/fd/82fd5902-5d1f-4c2c-be54-e0550e8b9b81.jpg.890x618_q85_crop.jpg,1 balíček prášku do pečiva,Prášek do pečiva
739,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/boruvkovy-chleb-739/,Borůvkový chléb,https://fitrecepty.info/media/82/fd/82fd5902-5d1f-4c2c-be54-e0550e8b9b81.jpg.890x618_q85_crop.jpg,špetka skořice,Skořice
133,https://fitrecepty.info/recepty/podle-kategorie/snidane/brownies-vafle-133/,Brownies vafle,https://fitrecepty.info/media/05/4b/054b517f-92d0-4a96-b2f2-45d20bcf4184.jpg.890x618_q85_crop.jpg,2 vejce,vejce
133,https://fitrecepty.info/recepty/podle-kategorie/snidane/brownies-vafle-133/,Brownies vafle,https://fitrecepty.info/media/05/4b/054b517f-92d0-4a96-b2f2-45d20bcf4184.jpg.890x618_q85_crop.jpg,300 ml sójového mléka,Mléko
775,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/brusinkove-muffiny-775/,Brusinkové muffiny,https://fitrecepty.info/media/b9/d2/b9d21b21-b8fe-4d06-8221-9a756e17be6f.jpg.890x618_q85_crop.jpg,230 g celozrnné špaldové mouky,Špaldová mouka
775,https://fitrecepty.info/recepty/podle-kategorie/zdravemlsani/brusinkove-muffiny-775/,Brusinkové muffiny,https://fitrecepty.info/media/b9/d2/b9d21b21-b8fe-4d06-8221-9a756e17be6f.jpg.890x618_q85_crop.jpg,250 ml rýžového mléka (lze nahradit jiným mlékem),Rýžové mléko
802,https://fitrecepty.info/recepty/podle-kategorie/pomazanky/avokadovy-dip-802/,Avokádový dip,https://fitrecepty.info/media/82/6d/826d05e1-bc79-4f7e-b482-2b08ae71ca3b.jpg.890x618_q85_crop.jpg,1 šalotka,Cibule šalotka
